Context,Relation,Maximum_Cardinality,Likehood
null,http://yago-knowledge.org/resource/infobox/en/longs,1,0.9964212169929865
null,http://yago-knowledge.org/resource/infobox/en/label,1,0.9744005089531305
null,http://yago-knowledge.org/resource/infobox/en/lats,1,0.9964303025071711
null,http://www.wikidata.org/entity/P244v,1,0.9967322242477777
null,http://www.wikidata.org/entity/P244s,1,0.9955971951034812
null,http://yago-knowledge.org/resource/infobox/en/deathdate,1,0.9954976530962646
null,http://www.wikidata.org/entity/P39v,1,0.9966555638046569
null,http://www.wikidata.org/entity/P577s,1,0.9840063702857872
null,http://www.wikidata.org/entity/P577v,1,0.9966391734827716
null,http://yago-knowledge.org/resource/infobox/fr/pays,1,0.9910909407030527
null,http://www.wikidata.org/entity/P213s,1,0.9821728544528798
null,http://www.wikidata.org/entity/P213v,1,0.9966160625547174
null,http://www.wikidata.org/entity/P571v,1,0.9965861098494764
null,http://www.wikidata.org/entity/P571s,1,0.9911412212623896
null,http://www.wikidata.org/entity/P1435s,1,0.9733516857312055
null,http://www.wikidata.org/entity/P1435v,1,0.9965821199246669
null,http://yago-knowledge.org/resource/infobox/en/position,1,0.9938916974648433
null,http://yago-knowledge.org/resource/infobox/en/producer,1,0.9757903658560738
null,http://yago-knowledge.org/resource/infobox/pl/stopnie,1,0.996484501792315
http://yago-knowledge.org/resource/wordnet_location_100027167,http://yago-knowledge.org/resource/hasWebsite,2,0.9788951418494701
null,http://www.wikidata.org/entity/P1412v,1,0.996520211666747
null,http://www.wikidata.org/entity/P685s,1,0.9965141173757296
null,http://www.wikidata.org/entity/P364s,1,0.9718957445542884
null,http://www.wikidata.org/entity/P685v,1,0.9965193787336861
null,http://www.wikidata.org/entity/P364v,1,0.9965018593442007
null,http://yago-knowledge.org/resource/infobox/pl/rok,1,0.9953419919882753
null,http://yago-knowledge.org/resource/infobox/en/occupation,1,0.9952324241082399
null,http://yago-knowledge.org/resource/infobox/pl/minute,1,0.996461700868098
null,http://www.wikidata.org/entity/P1070s,1,0.996416261612425
null,http://www.wikidata.org/entity/P47v,1,0.9964373656759155
null,http://www.wikidata.org/entity/P1070v,1,0.9964328600326406
null,http://www.wikidata.org/entity/P850v,1,0.9964097309240504
null,http://www.wikidata.org/entity/P850s,1,0.9964097309240504
null,http://www.wikidata.org/entity/P960v,1,0.996401209029612
null,http://yago-knowledge.org/resource/infobox/en/timezonedst,1,0.9961872213413085
null,http://www.wikidata.org/entity/P960s,1,0.996373044529199
null,http://www.wikidata.org/entity/P276s,1,0.990525251652171
null,http://www.wikidata.org/entity/P276v,1,0.9963800119795407
null,http://www.wikidata.org/entity/P580q,1,0.9949727685670716
null,http://yago-knowledge.org/resource/infobox/en/utcoffsetdst,1,0.996154723152614
null,http://yago-knowledge.org/resource/infobox/en/artist,1,0.9794235194637889
null,http://yago-knowledge.org/resource/infobox/en/populationdensitykm,1,0.9962822931947941
null,http://www.wikidata.org/ontology#preferredCalendar,1,0.9963461046988944
null,http://www.wikidata.org/entity/P155s,1,0.9786901015898088
null,http://yago-knowledge.org/resource/infobox/en/imagesize,1,0.9936816036191237
null,http://www.wikidata.org/ontology#timePrecision,1,0.9963461046988944
null,http://www.wikidata.org/entity/P155v,1,0.9963416687226574
null,http://www.wikidata.org/ontology#time,1,0.9963461046988944
null,http://www.wikidata.org/entity/P156s,1,0.976942122113767
null,http://www.wikidata.org/entity/P156v,1,0.9963336045586927
null,http://www.wikidata.org/entity/P495s,1,0.9718699387342752
null,http://www.wikidata.org/entity/P495v,1,0.99632306040873
null,http://yago-knowledge.org/resource/infobox/fr/légende,1,0.9912736765063406
null,http://yago-knowledge.org/resource/infobox/nl/inwoners,1,0.9961555288024274
null,http://yago-knowledge.org/resource/infobox/en/fullname,1,0.9957631727520352
null,http://www.wikidata.org/entity/P639v,1,0.9961776077734918
null,http://yago-knowledge.org/resource/infobox/pl/pa?stwo,1,0.9943126927679329
null,http://yago-knowledge.org/resource/infobox/de/name,1,0.9883082493106652
null,http://yago-knowledge.org/resource/infobox/en/deathplace,1,0.9954245792427305
null,http://yago-knowledge.org/resource/infobox/en/language,1,0.9911858928852113
null,http://www.wikidata.org/entity/P961v,1,0.996130095194134
null,http://www.wikidata.org/entity/P961s,1,0.9960975108845086
null,http://www.wikidata.org/entity/P969s,1,0.9954094346479422
null,http://www.wikidata.org/entity/P969v,1,0.9960489027160881
null,http://yago-knowledge.org/resource/infobox/en/length,1,0.9702735753222365
null,http://yago-knowledge.org/resource/infobox/fr/population,1,0.9955162562594416
null,http://yago-knowledge.org/resource/infobox/pl/sekundn,1,0.9959869038247872
null,http://www.wikidata.org/entity/P459q,2,0.9864677156055747
null,http://www.wikidata.org/entity/P102v,1,0.9959957884379073
null,http://yago-knowledge.org/resource/infobox/pl/dataurodzenia,1,0.9957731827532433
null,http://www.wikidata.org/entity/P1545q,1,0.99589686062818
null,http://yago-knowledge.org/resource/infobox/nl/lonmin,1,0.9957360372771596
null,http://yago-knowledge.org/resource/infobox/nl/latmin,1,0.9958859013002868
null,http://yago-knowledge.org/resource/infobox/nl/latdeg,1,0.9959491900658278
null,http://yago-knowledge.org/resource/infobox/nl/londeg,1,0.9959212845884551
null,http://yago-knowledge.org/resource/infobox/fr/annéepop,1,0.9958708985202871
null,http://yago-knowledge.org/resource/infobox/en/nationality,1,0.9950303126997495
null,http://yago-knowledge.org/resource/infobox/fr/datedenaissance,1,0.9954103092856251
null,http://yago-knowledge.org/resource/hasArea,1,0.9958821023379304
null,http://yago-knowledge.org/resource/infobox/en/height,1,0.9895041653211174
null,http://yago-knowledge.org/resource/infobox/en/pushpinlabelposition,1,0.995485490230522
null,http://yago-knowledge.org/resource/infobox/en/cover,1,0.9808859560872943
null,http://yago-knowledge.org/resource/infobox/en/elevationm,1,0.9956284391978223
null,http://www.wikidata.org/entity/P703s,1,0.9957840832935585
null,http://www.wikidata.org/entity/P703v,1,0.9958146271093976
null,http://www.wikidata.org/entity/P734s,1,0.9929972779407664
null,http://www.wikidata.org/entity/P734v,1,0.9957898595673793
null,http://www.wikidata.org/entity/P2093v,1,0.9957194561672346
null,http://yago-knowledge.org/resource/infobox/en/nativename,1,0.9948611622114157
null,http://www.wikidata.org/entity/P2044s,1,0.9954407965212908
null,http://www.wikidata.org/entity/P2044v,1,0.9956913524399512
null,http://yago-knowledge.org/resource/infobox/fr/superficie,1,0.9935446567366992
null,http://yago-knowledge.org/resource/infobox/en/postalcode,1,0.9943596627044593
null,http://yago-knowledge.org/resource/infobox/en/pushpinmapcaption,1,0.9880661661805141
null,http://yago-knowledge.org/resource/infobox/pl/imi?inazwisko,1,0.995405310773586
null,http://www.wikidata.org/entity/P704v,1,0.9956510356800156
null,http://www.wikidata.org/entity/P2163s,1,0.9954717743885213
null,http://www.wikidata.org/entity/P2163v,1,0.9956374693590783
null,http://yago-knowledge.org/resource/infobox/pl/kodmapy,1,0.9933817359648698
null,http://www.wikidata.org/entity/P682v,1,0.9955948453217395
null,http://www.wikidata.org/entity/P1344v,1,0.9955761458055765
null,http://yago-knowledge.org/resource/infobox/nl/lonsec,1,0.9954197567468162
null,http://yago-knowledge.org/resource/infobox/pl/sekunde,1,0.9955276972420525
null,http://yago-knowledge.org/resource/infobox/nl/latsec,1,0.9950885596008197
null,http://yago-knowledge.org/resource/infobox/nl/land,1,0.9938892157773902
null,http://www.wikidata.org/entity/P413s,1,0.9714335137362855
null,http://www.wikidata.org/entity/P413v,1,0.9955476733399201
null,http://www.wikidata.org/entity/P360s,1,0.9793094245759348
null,http://www.wikidata.org/entity/P360v,1,0.9955428358143772
null,http://yago-knowledge.org/resource/infobox/en/writer,1,0.9835766735994115
null,http://yago-knowledge.org/resource/infobox/pl/commons,1,0.9930169418387602
null,http://www.wikidata.org/entity/P361v,1,0.9954974470997029
null,http://www.wikidata.org/entity/P175v,1,0.9954900155982681
null,http://www.wikidata.org/entity/P407v,1,0.9954860463748113
null,http://yago-knowledge.org/resource/infobox/fr/titre,1,0.9716116757353084
null,http://www.wikidata.org/entity/P143r,1,0.9942864569469564
null,http://yago-knowledge.org/resource/infobox/de/breitengrad,1,0.9940648395008538
null,http://yago-knowledge.org/resource/infobox/en/yearsactive,1,0.9940466995844542
null,http://www.wikidata.org/entity/P463v,1,0.9954195770723824
null,http://yago-knowledge.org/resource/infobox/en/unitpref,1,0.9953373112814967
null,http://yago-knowledge.org/resource/infobox/en/region,1,0.9790154759503453
null,http://yago-knowledge.org/resource/infobox/pl/kodpocztowy,1,0.9953772154519592
null,http://yago-knowledge.org/resource/infobox/en/director,1,0.9897998206163193
null,http://yago-knowledge.org/resource/infobox/de/längengrad,1,0.993906997133029
http://yago-knowledge.org/resource/wordnet_whole_100003553,http://yago-knowledge.org/resource/infobox/de/bild,1,0.9706801264243782
http://yago-knowledge.org/resource/yagoLegalActorGeo,http://yago-knowledge.org/resource/infobox/nl/afbeelding,1,0.97340488367908
null,http://yago-knowledge.org/resource/infobox/en/mapcaption,2,0.973019641446801
null,http://yago-knowledge.org/resource/infobox/pl/grafika,1,0.9777565804071914
null,http://yago-knowledge.org/resource/infobox/en/mapsize,1,0.986900902805245
http://yago-knowledge.org/resource/wordnet_township_108672199,http://yago-knowledge.org/resource/infobox/en/blankname,2,0.9797239540100023
null,http://yago-knowledge.org/resource/infobox/fr/région,1,0.992268833897737
null,http://yago-knowledge.org/resource/infobox/en/thisalbum,1,0.9908426096587826
null,http://www.wikidata.org/entity/P57v,1,0.9952553752542438
null,http://yago-knowledge.org/resource/infobox/pl/powierzchnia,1,0.9951590693440082
null,http://www.wikidata.org/entity/P1006s,1,0.9905524161638267
null,http://www.wikidata.org/entity/P1006v,1,0.9952337279425014
null,http://yago-knowledge.org/resource/infobox/en/recorded,1,0.9788985737815215
null,http://yago-knowledge.org/resource/infobox/en/birthname,1,0.9943527795009883
null,http://yago-knowledge.org/resource/infobox/en/areatotalkm,1,0.9948858336380463
null,http://yago-knowledge.org/resource/infobox/nl/postcode,1,0.9950737789144016
null,http://yago-knowledge.org/resource/infobox/pl/miejsceurodzenia,1,0.9946976911893972
null,http://yago-knowledge.org/resource/infobox/fr/lieudenaissance,1,0.9946532294442538
null,http://yago-knowledge.org/resource/diedIn,1,0.9950702475613048
null,http://yago-knowledge.org/resource/happenedOnDate,1,0.99506714881557
http://yago-knowledge.org/resource/wordnet_township_108672199,http://yago-knowledge.org/resource/infobox/en/blankinfo,2,0.9796807533577125
null,http://yago-knowledge.org/resource/infobox/fr/genre,1,0.9883738242502867
null,http://www.wikidata.org/entity/P434s,1,0.9893761410184833
null,http://www.wikidata.org/entity/P434v,1,0.9949652668975304
null,http://www.wikidata.org/entity/P50v,1,0.9949557900714366
null,http://www.wikidata.org/entity/P1343v,1,0.9949477163579185
null,http://yago-knowledge.org/resource/infobox/nl/soort,1,0.9938345180974965
null,http://www.wikidata.org/entity/P490v,1,0.9949326108235484
http://yago-knowledge.org/resource/wordnet_publication_106589574,http://yago-knowledge.org/resource/infobox/en/title,1,0.9771557903759339
null,http://yago-knowledge.org/resource/infobox/pl/liczbaludno?ci,1,0.9948616918758665
null,http://www.wikidata.org/entity/P1476s,1,0.9879131126152885
null,http://www.wikidata.org/entity/P1476v,1,0.9949078479688356
null,http://yago-knowledge.org/resource/infobox/en/spouse,1,0.992205330607173
null,http://yago-knowledge.org/resource/infobox/nl/provincie,1,0.994704164603535
null,http://yago-knowledge.org/resource/infobox/en/starring,1,0.9934273663842622
null,http://yago-knowledge.org/resource/infobox/en/nextalbum,1,0.990661049048074
null,http://yago-knowledge.org/resource/infobox/en/city,1,0.9877316871887611
null,http://www.wikidata.org/entity/P351s,1,0.9948490716308781
null,http://www.wikidata.org/entity/P351v,1,0.9948490716308781
null,http://yago-knowledge.org/resource/infobox/pl/zdj?cie,1,0.9899896409861252
null,http://yago-knowledge.org/resource/infobox/en/lastalbum,1,0.9903871055807434
null,http://www.wikidata.org/entity/P582q,1,0.9928679799956235
null,http://yago-knowledge.org/resource/infobox/fr/cp,1,0.9948003864868779
null,http://yago-knowledge.org/resource/infobox/en/runtime,1,0.9907434124298997
null,http://www.wikidata.org/entity/P264v,1,0.9947857200786012
null,http://yago-knowledge.org/resource/infobox/nl/jaar,1,0.9942182007378907
null,http://www.wikidata.org/entity/P170s,1,0.9847015079790845
null,http://yago-knowledge.org/resource/infobox/fr/charte,1,0.992863939493312
null,http://yago-knowledge.org/resource/infobox/fr/géolocalisation,1,0.9885255714498549
null,http://www.wikidata.org/entity/P170v,1,0.9947582913347982
http://yago-knowledge.org/resource/wordnet_physical_entity_100001930,http://yago-knowledge.org/resource/infobox/en/party,1,0.98570652534194
null,http://yago-knowledge.org/resource/infobox/pl/gatunek,1,0.9916897338133918
http://yago-knowledge.org/resource/wordnet_structure_104341686,http://yago-knowledge.org/resource/infobox/fr/ville,1,0.977356173721441
null,http://yago-knowledge.org/resource/infobox/nl/code,1,0.9946103610636224
null,http://www.wikidata.org/entity/P227r,1,0.9946764479487911
null,http://yago-knowledge.org/resource/infobox/pl/powiat,1,0.9844182586263854
null,http://yago-knowledge.org/resource/infobox/nl/oppervlakte,1,0.9921450835371503
null,http://yago-knowledge.org/resource/infobox/en/coordinates,1,0.9924343758994437
null,http://www.wikidata.org/entity/P7v,1,0.9945953155231301
null,http://yago-knowledge.org/resource/infobox/en/postalcodetype,1,0.9935986180144688
null,http://yago-knowledge.org/resource/infobox/pl/www,1,0.993686647934031
null,http://yago-knowledge.org/resource/infobox/de/höhe,1,0.9856638363172543
null,http://www.wikidata.org/entity/P1895v,1,0.9945266297275711
null,http://yago-knowledge.org/resource/infobox/fr/siteweb,1,0.9940094725832902
null,http://www.wikidata.org/entity/P1895s,1,0.9945266297275711
null,http://yago-knowledge.org/resource/infobox/fr/nationalité,1,0.9876021285198183
null,http://yago-knowledge.org/resource/infobox/en/longitude,1,0.9942891424296988
null,http://yago-knowledge.org/resource/infobox/en/latitude,1,0.9942621162250086
null,http://yago-knowledge.org/resource/infobox/en/format,1,0.9758099602554545
null,http://www.wikidata.org/entity/P528v,1,0.9945027611426539
null,http://yago-knowledge.org/resource/infobox/fr/division,4,0.9763650955647217
null,http://yago-knowledge.org/resource/infobox/en/areacode,1,0.9943515481063288
null,http://yago-knowledge.org/resource/wasDestroyedOnDate,1,0.9944912174403887
null,http://www.wikidata.org/entity/P195s,1,0.9880298970250416
null,http://www.wikidata.org/entity/P195v,1,0.9944763831390164
null,http://yago-knowledge.org/resource/infobox/en/background,1,0.9931100199780643
http://yago-knowledge.org/resource/wordnet_psychological_feature_100023100,http://yago-knowledge.org/resource/infobox/en/year,1,0.9810725449695079
http://yago-knowledge.org/resource/wordnet_hockey_player_110179291,http://yago-knowledge.org/resource/infobox/en/team,1,0.982030132137391
null,http://yago-knowledge.org/resource/infobox/fr/nomdedivision,4,0.9763879976092817
null,http://www.wikidata.org/entity/P108v,1,0.9944224675582907
null,http://www.wikidata.org/entity/P764s,1,0.9944153706897326
null,http://www.wikidata.org/entity/P764v,1,0.9944153706897326
null,http://yago-knowledge.org/resource/infobox/en/imagemap,2,0.9789747645982242
null,http://yago-knowledge.org/resource/infobox/nl/dichtheid,1,0.9941699023504973
null,http://www.wikidata.org/entity/P659q,1,0.9943885908589621
null,http://yago-knowledge.org/resource/infobox/nl/regio,1,0.9933437618836596
null,http://yago-knowledge.org/resource/infobox/pl/województwo,1,0.9881627575986509
null,http://www.wikidata.org/entity/P721v,1,0.994287347708428
http://yago-knowledge.org/resource/wordnet_artifact_100021939,http://yago-knowledge.org/resource/infobox/pl/tytu?,1,0.9775456739779774
null,http://www.wikidata.org/entity/P721s,1,0.994287347708428
null,http://www.wikidata.org/entity/P971s,3,0.9705561267854323
null,http://www.wikidata.org/entity/P971v,1,0.9942723916062031
null,http://yago-knowledge.org/resource/infobox/en/state,1,0.9848757822208832
null,http://yago-knowledge.org/resource/infobox/nl/londir,1,0.9938294903051511
null,http://yago-knowledge.org/resource/hasGloss,1,0.9938800994043407
null,http://yago-knowledge.org/resource/infobox/en/date,1,0.9786664666174446
null,http://yago-knowledge.org/resource/infobox/nl/latdir,1,0.9941594238596964
null,http://yago-knowledge.org/resource/hasSynsetId,1,0.994217468219129
null,http://yago-knowledge.org/resource/infobox/en/origin,1,0.9930757658862968
null,http://yago-knowledge.org/resource/infobox/en/currentclub,1,0.9940866484450156
null,http://yago-knowledge.org/resource/infobox/en/owner,1,0.9916232061107039
null,http://yago-knowledge.org/resource/infobox/en/area,1,0.9918067311846874
null,http://www.wikidata.org/entity/P217v,1,0.9941293375724172
null,http://www.wikidata.org/entity/P217s,1,0.9891673238598594
null,http://yago-knowledge.org/resource/infobox/de/fläche,1,0.9931946013603701
null,http://www.wikidata.org/entity/P195q,1,0.9940898808925129
null,http://yago-knowledge.org/resource/infobox/pl/tablicerejestracyjne,1,0.9941004100307933
null,http://www.wikidata.org/entity/P935s,1,0.9939227859241936
null,http://www.wikidata.org/entity/P935v,1,0.9940611211458295
null,http://yago-knowledge.org/resource/infobox/pl/gmina,1,0.9940297963356963
null,http://yago-knowledge.org/resource/infobox/en/coordinatestype,1,0.9937808370884713
null,http://yago-knowledge.org/resource/infobox/fr/maire,1,0.9939910047013142
